id1,id2,Symbol,vq_star,number_of_causal,total,OMIM
93986,D010300,FOXP2,0.0,0,7,0
50943,D010300,FOXP3,0.0,0,15,0
94234,D010300,FOXQ1,0.0,0,1,0
2357,D010300,FPR1,0.0,0,3,0
854901,D010300,FPR3,0.0,0,1,0
2477,D010300,FRAXA,0.0,0,1,0
2481,D010300,FRAXE,0.0,0,1,0
10818,D010300,FRS2,0.0,0,1,0
285527,D010300,FRYL,0.0,0,1,0
79187,D010300,FSD1,0.0,0,2,0
83856,D010300,FSD1L,0.0,0,1,0
10468,D010300,FST,0.0,0,2,0
56884,D010300,FSTL5,0.0,0,1,0
2495,D010300,FTH1,0.0,0,10,0
2497,D010300,FTH1P2,0.0,0,1,0
2512,D010300,FTL,0.0,0,7,0
94033,D010300,FTMT,0.0,0,7,0
79068,D010300,FTO,0.0,0,6,0
856888,D010300,FTR1,0.9607178564137264,1,2,0
8880,D010300,FUBP1,0.0,0,2,0
139341,D010300,FUNDC1,0.9290314579004064,1,5,0
5045,D010300,FURIN,0.0,0,1,0
2521,D010300,FUS,0.7032361545319401,1,38,0
2523,D010300,FUT1,0.0,0,3,0
2524,D010300,FUT2,0.0,0,1,0
2526,D010300,FUT4,0.0,0,1,0
2530,D010300,FUT8,0.0,0,1,0
80199,D010300,FUZ,0.0,0,1,0
2395,D010300,FXN,0.0,0,14,0
9513,D010300,FXR2,0.0,0,1,0
79443,D010300,FYCO1,0.0,0,1,0
2534,D010300,FYN,0.0,0,16,0
8321,D010300,FZD1,0.0,0,1,0
11211,D010300,FZD10,0.0,0,1,0
7976,D010300,FZD3,0.0,0,1,0
14073,D010300,Faah,0.0,0,7,0
29347,D010300,Faahl,0.0,0,2,0
14077,D010300,Fabp3,0.0,0,12,0
11770,D010300,Fabp4,0.0,0,2,0
16592,D010300,Fabp5,0.0,0,1,0
14084,D010300,Faf1,0.0,0,5,0
72393,D010300,Faim2,0.0,0,2,0
499322,D010300,Fam111a,0.0,0,1,0
70186,D010300,Fam162a,0.0,0,1,0
14102,D010300,Fas,0.0,0,3,0
14103,D010300,Fasl,0.0,0,4,0
25385,D010300,Faslg,0.0,0,2,0
14107,D010300,Fat1,0.0,0,1,0
26067068,D010300,Fatp1,0.0,0,1,0
362650,D010300,Fblim1,0.0,0,1,0
39566,D010300,Fbp1,0.0,0,2,0
300724,D010300,Fbxo22,0.0,0,1,0
67731,D010300,Fbxo32,0.0,0,1,0
69754,D010300,Fbxo7,0.972775322241855,1,3,0
231672,D010300,Fbxw8,0.0,0,1,0
14125,D010300,Fcer1a,0.0,0,1,0
14127,D010300,Fcer1g,0.0,0,2,0
14129,D010300,Fcgr1,0.0,0,1,0
14130,D010300,Fcgr2b,0.0,0,4,0
14131,D010300,Fcgr3,0.0,0,5,0
109615,D010300,Fcr,0.0,0,3,0
14148,D010300,Fdx1,0.0,0,1,0
79122,D010300,Fdxr,0.0,0,6,0
46415,D010300,Fer1HCH,0.0,0,1,0
41961,D010300,Fer2,0.0,0,3,0
32260,D010300,Fer3HCH,0.0,0,1,0
114712,D010300,Ferd3l,0.0,0,2,0
81730,D010300,Fez1,0.0,0,2,0
233081,D010300,Ffar1,0.0,0,1,0
233079,D010300,Ffar2,0.0,0,1,0
233080;233079,D010300,Ffar3,0.0,0,2,0
110135,D010300,Fgb,0.0,0,2,0
26382,D010300,Fgd2,0.0,0,1,0
25317,D010300,Fgf1,0.0,0,3,0
14165,D010300,Fgf10,0.0,0,1,0
14168,D010300,Fgf13,0.0,0,1,0
14170,D010300,Fgf15,0.0,0,1,0
80903,D010300,Fgf16,0.0,0,1,0
14171,D010300,Fgf17,0.0,0,2,0
29369,D010300,Fgf18,0.0,0,2,0
54250,D010300,Fgf2,0.0,0,47,0
66017,D010300,Fgf20,0.0,0,9,0
56636,D010300,Fgf21,0.0,0,5,0
64654,D010300,Fgf23,0.0,0,2,0
14179,D010300,Fgf8,0.0,0,10,0
79114,D010300,Fgfr1,0.0,0,5,0
14184,D010300,Fgfr3,0.0,0,1,0
24368,D010300,Fh,0.0,0,1,0
14194,D010300,Fh1,0.0,0,2,0
234686,D010300,Fhod1,0.0,0,1,0
98970,D010300,Fibcd1,0.0,0,1,0
66437,D010300,Fis1,0.0,0,3,0
25639,D010300,Fkbp1a,0.0,0,4,0
14228,D010300,Fkbp4,0.0,0,1,0
14229,D010300,Fkbp5,0.0,0,3,0
14248,D010300,Flii,0.0,0,1,0
64665,D010300,Flot1,0.0,0,2,0
314323,D010300,Flvcr2,0.0,0,1,0
14261,D010300,Fmo1,0.0,0,1,0
14265,D010300,Fmr1,0.0,0,3,0
25661,D010300,Fn1,0.0,0,3,0
384061,D010300,Fndc5,0.0,0,1,0
14275,D010300,Folr1,0.0,0,1,0
314322,D010300,Fos,0.0,0,96,0
100360880,D010300,Fosb,0.0,0,43,0
14283,D010300,Fosl1,0.0,0,1,0
14284,D010300,Fosl2,0.0,0,1,0
15375,D010300,Foxa1,0.0,0,8,0
15376,D010300,Foxa2,0.0,0,13,0
17300,D010300,Foxc1,0.0,0,2,0
14238,D010300,Foxf2,0.0,0,1,0
15228,D010300,Foxg1,0.0,0,1,0
17425,D010300,Foxk1,0.0,0,1,0
14235,D010300,Foxm1,0.0,0,2,0
56458,D010300,Foxo1,0.0,0,5,0
56484,D010300,Foxo3,0.0,0,13,0
54601,D010300,Foxo4,0.0,0,1,0
108655,D010300,Foxp1,0.0,0,2,0
114142,D010300,Foxp2,0.0,0,3,0
20371,D010300,Foxp3,0.0,0,12,0
14293,D010300,Fpr1,0.0,0,2,0
14289,D010300,Fpr2,0.0,0,1,0
24373,D010300,Fst,0.0,0,1,0
14314,D010300,Fstl1,0.0,0,1,0
14319,D010300,Fth1,0.0,0,6,0
14325,D010300,Ftl1,0.0,0,6,0
26383,D010300,Fto,0.0,0,1,0
51886,D010300,Fubp1,0.0,0,2,0
72018,D010300,Fundc1,0.0,0,1,0
47220,D010300,Fur1,0.0,0,1,0
233908,D010300,Fus,0.0,0,1,0
73068,D010300,Fut11,0.0,0,1,0
14297,D010300,Fxn,0.0,0,2,0
14360,D010300,Fyn,0.0,0,10,0
14362,D010300,Fzd1,0.0,0,3,0
14365,D010300,Fzd3,0.0,0,1,0
55632,D010300,G2E3,0.0,0,1,0
10146,D010300,G3BP1,0.0,0,2,0
2538,D010300,G6PC1,0.0,0,1,0
2539,D010300,G6PD,0.0,0,8,0
25634,D010300,G6pc1,0.0,0,1,0
24377,D010300,G6pd,0.0,0,1,0
14380,D010300,G6pd2,0.0,0,2,0
30971,D010300,G9a,0.0,0,1,0
2548,D010300,GAA,0.0,0,3,0
34878,D010300,GABA-B-R1,0.0,0,1,0
33248,D010300,GABA-B-R3,0.0,0,1,0
11337,D010300,GABARAP,0.0,0,20,0
23710,D010300,GABARAPL1,0.0,0,10,0
11345,D010300,GABARAPL2,0.0,0,7,0
2550,D010300,GABBR1,0.0,0,5,0
9568,D010300,GABBR2,0.0,0,2,0
2553,D010300,GABPB1,0.0,0,2,0
2554,D010300,GABRA1,0.0,0,3,0
2561,D010300,GABRB2,0.0,0,1,0
2562,D010300,GABRB3,0.0,0,1,0
2563,D010300,GABRD,0.0,0,1,0
2566,D010300,GABRG2,0.0,0,1,0
2571,D010300,GAD1,0.0,0,32,0
2572,D010300,GAD2,0.0,0,9,0
1647,D010300,GADD45A,0.0,0,3,0
4616,D010300,GADD45B,0.0,0,3,0
10912,D010300,GADD45G,0.0,0,2,0
90480,D010300,GADD45GIP1,0.0,0,1,0
2580,D010300,GAK,0.0,0,39,0
397465,D010300,GAL,0.0,0,2,0
852308,D010300,GAL1,0.0,0,2,0
2581,D010300,GALC,0.9574006700927128,2,13,0
2588,D010300,GALNS,0.0,0,3,0
79623,D010300,GALNT14,0.0,0,1,0
64409,D010300,GALNT17,0.0,0,2,0
50614,D010300,GALNT9,0.0,0,1,0
442117,D010300,GALNTL6,0.0,0,1,0
2587,D010300,GALR1,0.0,0,2,0
8811,D010300,GALR2,0.0,0,1,0
8139,D010300,GAN,0.0,0,2,0
23193,D010300,GANAB,0.0,0,1,0
2596,D010300,GAP43,0.0,0,20,0
2597,D010300,GAPDH,0.0,0,42,0
391367,D010300,GAPDHP25,0.0,0,1,0
2617,D010300,GARS1,0.0,0,1,0
2618,D010300,GART,0.0,0,1,0
2619,D010300,GAS1,0.0,0,1,0
60674,D010300,GAS5,0.0,0,2,0
2621,D010300,GAS6,0.0,0,2,0
2520,D010300,GAST,0.0,0,2,0
2623,D010300,GATA1,0.0,0,4,0
2624,D010300,GATA2,0.0,0,7,0
2625,D010300,GATA3,0.0,0,6,0
2629,D010300,GBA1,0.9324715838647052,80,741,1
2630,D010300,GBA1LP,0.0,0,5,0
57704,D010300,GBA2,0.0,0,2,0
57733,D010300,GBA3,0.0,0,3,0
100048905,D010300,GBD2,0.0,0,1,0
100048906,D010300,GBD3,0.0,0,1,0
2632,D010300,GBE1,0.0,0,1,0
8729,D010300,GBF1,0.0,0,2,0
2633,D010300,GBP1,0.0,0,2,0
115362,D010300,GBP5,0.0,0,1,0
2637,D010300,GBX2,0.0,0,1,0
2638,D010300,GC,0.0,0,3,0
2641,D010300,GCG,0.0,0,75,0
2642,D010300,GCGR,0.0,0,2,0
2643,D010300,GCH1,0.501464962593822,1,73,0
2644,D010300,GCHFR,0.0,0,1,0
2646,D010300,GCKR,0.0,0,1,0
2729,D010300,GCLC,0.0,0,21,0
2730,D010300,GCLM,0.0,0,5,0
8521,D010300,GCM1,0.0,0,1,0
851877,D010300,GCN2,0.0,0,1,0
856709,D010300,GCN4,0.0,0,1,0
2651,D010300,GCNT2,0.0,0,1,0
9615,D010300,GDA,0.0,0,1,0
54332,D010300,GDAP1,0.0,0,1,0
51573,D010300,GDE1,0.0,0,4,0
2662,D010300,GDF10,0.0,0,4,0
9518,D010300,GDF15,0.0,0,11,0
8200,D010300,GDF5,0.0,0,9,0
2665,D010300,GDI2,0.0,0,1,0
2668,D010300,GDNF,0.0,0,426,0
439,D010300,GET3,0.0,0,1,0
51608,D010300,GET4,0.0,0,1,0
2670,D010300,GFAP,0.0,0,151,0
8328,D010300,GFI1B,0.0,0,1,0
2673,D010300,GFPT1,0.0,0,1,0
2674,D010300,GFRA1,0.0,0,8,0
2675,D010300,GFRA2,0.0,0,3,0
395839,D010300,GFRA4,1.0,1,1,0
23163,D010300,GGA3,0.0,0,1,0
8836,D010300,GGH,0.0,0,16,0
2678,D010300,GGT1,0.0,0,3,0
728441,D010300,GGT2P,0.0,0,1,0
2681,D010300,GGTA1,0.0,0,2,0
653590,D010300,GGTLC5P,0.0,0,1,0
443329,D010300,GH,0.0,0,1,0
2688,D010300,GH1,0.486459527878272,1,65,0
27069,D010300,GHITM,0.0,0,3,0
2690,D010300,GHR,0.0,0,2,0
2691,D010300,GHRH,0.0,0,6,0
51738,D010300,GHRL,0.0,0,1,0
2693,D010300,GHSR,0.0,0,9,0
64599,D010300,GIGYF1,0.0,0,1,0
26058,D010300,GIGYF2,0.8400607563266118,2,37,1
2695,D010300,GIP,0.0,0,27,0
10755,D010300,GIPC1,0.0,0,3,0
2696,D010300,GIPR,0.0,0,4,0
28964,D010300,GIT1,0.0,0,1,0
2697,D010300,GJA1,0.0,0,8,0
2702,D010300,GJA5,0.0,0,1,0
2705,D010300,GJB1,0.0,0,6,0
2706,D010300,GJB2,0.0,0,1,0
57369,D010300,GJD2,0.0,0,1,0
2717,D010300,GLA,0.7944164069143731,1,16,0
2720,D010300,GLB1,0.0,0,13,0
112937,D010300,GLB1L3,0.0,0,1,0
2735,D010300,GLI1,0.0,0,7,0
2737,D010300,GLI3,0.0,0,2,0
148979,D010300,GLIS1,0.0,0,2,0
169792,D010300,GLIS3,0.0,0,1,0
2739,D010300,GLO1,0.0,0,3,0
2740,D010300,GLP1R,0.0,0,91,0
2745,D010300,GLRX,0.0,0,17,0
51022,D010300,GLRX2,0.0,0,5,0
51218,D010300,GLRX5,0.0,0,1,0
2744,D010300,GLS,0.0,0,1,0
2746,D010300,GLUD1,0.0,0,10,0
2747,D010300,GLUD2,0.0,0,3,0
2752,D010300,GLUL,0.0,0,18,0
10249,D010300,GLYAT,0.0,0,1,0
36447,D010300,GLaz,0.0,0,1,0
2760,D010300,GM2A,0.0,0,2,0
2764,D010300,GMFB,0.0,0,4,0
2766,D010300,GMPR,0.0,0,1,0
8833,D010300,GMPS,0.0,0,1,0
2770,D010300,GNAI1,0.0,0,9,0
2774,D010300,GNAL,0.0,0,3,0
2776,D010300,GNAQ,0.0,0,7,0
2778,D010300,GNAS,0.0,0,5,0
2784,D010300,GNB3,0.0,0,1,0
59345,D010300,GNB4,0.0,0,1,0
10681,D010300,GNB5,0.0,0,4,0
10020,D010300,GNE,0.0,0,12,0
2791,D010300,GNG11,0.0,0,1,0
54331,D010300,GNG2,0.0,0,1,0
2785,D010300,GNG3,0.0,0,1,0
2788,D010300,GNG7,0.0,0,1,0
2794,D010300,GNL1,0.0,0,1,0
10578,D010300,GNLY,0.0,0,1,0
132789,D010300,GNPDA2,0.0,0,1,0
79158,D010300,GNPTAB,0.0,0,2,0
84572,D010300,GNPTG,0.0,0,1,0
2796,D010300,GNRH1,0.0,0,4,0
2797,D010300,GNRH2,0.0,0,1,0
2798,D010300,GNRHR,0.0,0,1,0
2801,D010300,GOLGA2,0.0,0,2,0
2802,D010300,GOLGA3,0.0,0,1,0
27333,D010300,GOLIM4,0.0,0,1,0
26003,D010300,GORASP2,0.0,0,2,0
2805,D010300,GOT1,0.0,0,1,0
2806,D010300,GOT2,0.0,0,7,0
55668,D010300,GPATCH2L,0.0,0,1,0
151306,D010300,GPBAR1,0.0,0,1,0
2817,D010300,GPC1,0.0,0,2,0
2239,D010300,GPC4,0.0,0,1,0
2852,D010300,GPER1,0.0,0,11,0
170589,D010300,GPHA2,0.0,0,13,0
122876,D010300,GPHB5,0.0,0,1,0
10243,D010300,GPHN,0.0,0,2,0
2821,D010300,GPI,0.0,0,4,0
2822,D010300,GPLD1,0.0,0,6,0
2823,D010300,GPM6A,0.0,0,4,0
2824,D010300,GPM6B,0.0,0,1,0
10457,D010300,GPNMB,0.0,0,35,0
2835,D010300,GPR12,0.0,0,4,0
124274,D010300,GPR139,0.0,0,3,0
4935,D010300,GPR143,0.0,0,3,0
387509,D010300,GPR153,0.0,0,1,0
27239,D010300,GPR162,0.0,0,2,0
442206,D010300,GPR166P,0.0,0,20,0
2840,D010300,GPR17,0.0,0,3,0
29909,D010300,GPR171,0.0,0,1,0
2841,D010300,GPR18,0.0,0,3,0
11318,D010300,GPR182,0.0,0,1,0
2849,D010300,GPR26,0.0,0,1,0
2850,D010300,GPR27,0.0,0,1,0
2827,D010300,GPR3,0.0,0,4,0
2859,D010300,GPR35,0.0,0,1,0
2861,D010300,GPR37,0.7442949937132018,1,34,0
9283,D010300,GPR37L1,0.0,0,2,0
2863,D010300,GPR39,0.0,0,2,0
2828,D010300,GPR4,0.0,0,2,0
9248,D010300,GPR50,0.0,0,2,0
9293,D010300,GPR52,0.0,0,4,0
9290,D010300,GPR55,0.0,0,9,0
2830,D010300,GPR6,0.8889317829564123,1,10,0
83873,D010300,GPR61,0.0,0,1,0
118442,D010300,GPR62,0.0,0,1,0
81491,D010300,GPR63,0.0,0,1,0
8477,D010300,GPR65,0.0,0,1,0
8111,D010300,GPR68,0.0,0,2,0
10936,D010300,GPR75,0.0,0,2,0
27201,D010300,GPR78,0.0,0,2,0
10888,D010300,GPR83,0.0,0,1,0
53831,D010300,GPR84,0.0,0,2,0
54329,D010300,GPR85,0.0,0,1,0
54112,D010300,GPR88,0.0,0,3,0
55890,D010300,GPRC5C,0.0,0,1,0
55507,D010300,GPRC5D,0.0,0,3,0
9721,D010300,GPRIN2,0.0,0,1,0
285513,D010300,GPRIN3,0.0,0,1,0
2875,D010300,GPT,0.0,0,5,0
84706,D010300,GPT2,0.0,0,1,0
2876,D010300,GPX1,0.0,0,15,0
2877,D010300,GPX2,0.0,0,1,0
2878,D010300,GPX3,0.0,0,4,0
2879,D010300,GPX4,0.0,0,29,0
2882,D010300,GPX7,0.0,0,1,0
54762,D010300,GRAMD1C,0.0,0,1,0
2887,D010300,GRB10,0.0,0,2,0
2888,D010300,GRB14,0.0,0,1,0
117189,D010300,GRDX,0.0,0,2,0
854014,D010300,GRE2,0.0,0,1,0
26585,D010300,GREM1,0.0,0,1,0
64388,D010300,GREM2,0.0,0,1,0
57822,D010300,GRHL3,0.0,0,1,0
9380,D010300,GRHPR,0.0,0,1,0
2890,D010300,GRIA1,0.0,0,14,0
2891,D010300,GRIA2,0.0,0,10,0
2892,D010300,GRIA3,0.0,0,3,0
2893,D010300,GRIA4,0.0,0,2,0
2895,D010300,GRID2,0.0,0,1,0
2897,D010300,GRIK1,0.0,0,2,0
2898,D010300,GRIK2,0.0,0,1,0
2899,D010300,GRIK3,0.0,0,2,0
2900,D010300,GRIK4,0.0,0,1,0
2902,D010300,GRIN1,0.0,0,20,0
2903,D010300,GRIN2A,0.0,0,19,0
2904,D010300,GRIN2B,0.0,0,43,0
2906,D010300,GRIN2D,0.0,0,5,0
116443,D010300,GRIN3A,0.0,0,1,0
23426,D010300,GRIP1,0.0,0,1,0
6011,D010300,GRK1,0.0,0,1,0
156,D010300,GRK2,0.0,0,9,0
157,D010300,GRK3,0.0,0,6,0
2868,D010300,GRK4,0.0,0,1,0
2869,D010300,GRK5,0.0,0,9,0
2870,D010300,GRK6,0.0,0,10,0
2911,D010300,GRM1,0.0,0,12,0
2912,D010300,GRM2,0.0,0,12,0
2913,D010300,GRM3,0.0,0,6,0
2914,D010300,GRM4,0.0,0,37,0
2915,D010300,GRM5,0.4169162481843091,1,67,0
2916,D010300,GRM6,0.0,0,2,0
2917,D010300,GRM7,0.0,0,7,0
2918,D010300,GRM8,0.0,0,7,0
2896,D010300,GRN,0.5058757088240239,1,61,0
2922,D010300,GRP,0.0,0,6,0
80273,D010300,GRPEL1,0.0,0,2,0
2925,D010300,GRPR,0.0,0,1,0
850322,D010300,GRX1,0.0,0,1,0
79792,D010300,GSDMD,0.0,0,5,0
2931,D010300,GSK3A,0.0,0,6,0
2932,D010300,GSK3B,0.0,0,177,0
2934,D010300,GSN,0.0,0,5,0
2936,D010300,GSR,0.0,0,28,0
2937,D010300,GSS,0.0,0,2,0
2938,D010300,GSTA1,0.0,0,1,0
414896,D010300,GSTA3,0.0,0,1,0
2941,D010300,GSTA4,0.0,0,2,0
373156,D010300,GSTK1,0.0,0,29,0
2944,D010300,GSTM1,0.8043767030029737,1,27,0
2946,D010300,GSTM2,0.0,0,4,0
2947,D010300,GSTM3,0.0,0,3,0
2949,D010300,GSTM5,0.0,0,1,0
9446,D010300,GSTO1,0.0,0,13,0
119391,D010300,GSTO2,0.0,0,9,0
2950,D010300,GSTP1,0.0,0,21,0
2952,D010300,GSTT1,0.0,0,17,0
2954,D010300,GSTZ1,0.0,0,1,0
429994,D010300,GSX2,0.0,0,1,0
2960,D010300,GTF2E1,0.0,0,4,0
2965,D010300,GTF2H1,0.0,0,1,0
2966,D010300,GTF2H2,0.0,0,1,0
2967,D010300,GTF2H3,0.0,0,1,0
2968,D010300,GTF2H4,0.0,0,1,0
404672,D010300,GTF2H5,0.0,0,1,0
2969,D010300,GTF2I,0.0,0,1,0
2982,D010300,GUCY1A1,0.0,0,1,0
2990,D010300,GUSB,0.0,0,5,0
2995,D010300,GYPC,0.0,0,2,0
2996,D010300,GYPE,0.0,0,2,0
3002,D010300,GZMB,0.0,0,2,0
2999,D010300,GZMH,0.0,0,2,0
3004,D010300,GZMM,0.0,0,5,0
14388,D010300,Gab1,0.0,0,1,0
56486,D010300,Gabarap,1.0,1,1,0
57436,D010300,Gabarapl1,0.0,0,1,0
54393,D010300,Gabbr1,0.0,0,1,0
242425,D010300,Gabbr2,0.0,0,1,0
14395,D010300,Gabra2,0.0,0,1,0
14396,D010300,Gabra3,0.0,0,1,0
14400,D010300,Gabrb1,0.0,0,1,0
14402,D010300,Gabrb3,0.0,0,1,0
14405,D010300,Gabrg1,0.0,0,3,0
14406,D010300,Gabrg2,0.0,0,5,0
14407,D010300,Gabrg3,0.0,0,1,0
328699,D010300,Gabrr3,0.0,0,1,0
24379,D010300,Gad1,0.0,0,24,0
24380,D010300,Gad2,0.0,0,11,0
25112,D010300,Gadd45a,0.0,0,1,0
17873,D010300,Gadd45b,0.0,0,3,0
102060,D010300,Gadd45gip1,0.0,0,1,0
231580,D010300,Gak,0.0,0,2,0
14419,D010300,Gal,0.0,0,1,0
14420,D010300,Galc,0.0,0,2,0
14431,D010300,Gamt,0.0,0,1,0
209239,D010300,Gan,0.0,0,1,0
29423,D010300,Gap43,0.0,0,9,0
14433,D010300,Gapdh,0.0,0,13,0
14455,D010300,Gas5,0.0,0,3,0
14456,D010300,Gas6,0.0,0,1,0
14459,D010300,Gast,0.0,0,1,0
14460,D010300,Gata1,0.0,0,1,0
14461,D010300,Gata2,0.0,0,1,0
14462,D010300,Gata3,0.0,0,1,0
14463,D010300,Gata4,0.0,0,1,0
14466,D010300,Gba1,0.899805459140174,8,84,0
42796,D010300,Gba1a,0.0,0,1,0
230101,D010300,Gba2,0.0,0,1,0
14469,D010300,Gbp2,0.0,0,1,0
14473,D010300,Gc,0.0,0,2,0
364975,D010300,Gcdh,0.0,0,1,0
14526,D010300,Gcg,0.0,0,37,0
14527,D010300,Gcgr,0.0,0,1,0
29244,D010300,Gch1,0.0,0,12,0
24385,D010300,Gck,0.0,0,1,0
25283,D010300,Gclc,0.0,0,15,0
14630,D010300,Gclm,0.0,0,6,0
83585,D010300,Gda,0.0,0,2,0
14545,D010300,Gdap1,0.0,0,1,0
79216,D010300,Gdf10,0.0,0,2,0
14561,D010300,Gdf11,0.0,0,1,0
23886,D010300,Gdf15,0.0,0,4,0
252835,D010300,Gdf5,0.0,0,14,0
25453,D010300,Gdnf,0.0,0,252,0
14580,D010300,Gfap,0.0,0,206,0
25454,D010300,Gfra1,0.0,0,16,0
25136,D010300,Gfra2,0.0,0,1,0
116568,D010300,Ggt1,0.0,0,10,0
14599,D010300,Gh,0.0,0,4,0
29446,D010300,Ghrh,0.0,0,1,0
58991,D010300,Ghrl,0.0,0,18,0
208188,D010300,Ghsr,0.0,0,12,0
227331,D010300,Gigyf2,0.0,0,2,0
14607,D010300,Gip,0.0,0,11,0
381853,D010300,Gipr,0.0,0,2,0
14609,D010300,Gja1,0.0,0,6,0
14611,D010300,Gja3,0.0,0,1,0
14618,D010300,Gjb1,0.0,0,1,0
14623,D010300,Gjb6,0.0,0,1,0
14617,D010300,Gjd2,0.0,0,1,0
289481,D010300,Gk2,0.0,0,1,0
11605,D010300,Gla,0.0,0,1,0
316033,D010300,Glb1,0.0,0,11,0
34927,D010300,Gli,0.0,0,1,0
140589,D010300,Gli1,0.0,0,3,0
109801,D010300,Glo1,0.0,0,1,0
14652,D010300,Glp1r,0.0,0,19,0
93896,D010300,Glp2r,0.0,0,4,0
14654,D010300,Glra1,0.0,0,1,0
93692,D010300,Glrx,0.0,0,9,0
69367,D010300,Glrx2,0.0,0,2,0
30926,D010300,Glrx3,0.0,0,1,0
73046,D010300,Glrx5,0.0,0,1,0
24398,D010300,Gls,0.0,0,2,0
192268,D010300,Gls2,0.0,0,1,0
33788,D010300,GluRIIA,0.0,0,1,0
104277,D010300,Glud-ps,0.0,0,1,0
24399,D010300,Glud1,0.0,0,1,0
24957,D010300,Glul,0.0,0,10,0
384038,D010300,Gm12727,0.0,0,2,0
237412,D010300,Gm4924,0.0,0,1,0
100038751,D010300,Gm9967,0.0,0,1,0
110204,D010300,Gma3,0.0,0,2,0
63985,D010300,Gmfb,0.0,0,1,0
14672,D010300,Gna11,0.0,0,1,0
14674,D010300,Gna13,0.0,0,1,0
14677,D010300,Gnai1,0.0,0,1,0
14678,D010300,Gnai2,0.0,0,1,0
14679,D010300,Gnai3,0.0,0,1,0
14680,D010300,Gnal,0.0,0,8,0
14683,D010300,Gnas,0.0,0,1,0
80850,D010300,Gng2,0.0,0,1,0
14708,D010300,Gng7,0.0,0,1,0
30877,D010300,Gnl3,0.0,0,1,0
14714,D010300,Gnrh1,0.0,0,2,0
99412,D010300,Golga2,0.0,0,1,0
66629,D010300,Golph3,0.0,0,1,0
56494,D010300,Gosr2,0.0,0,6,0
14718,D010300,Got1,0.0,0,1,0
14719,D010300,Got2,0.0,0,1,0
243816,D010300,Gp6,0.0,0,1,0
227289,D010300,Gpbar1,0.0,0,6,0
76854,D010300,Gper1,0.0,0,10,0
93695,D010300,Gpnmb,0.0,0,5,0
18241,D010300,Gpr143,0.0,0,3,0
14788,D010300,Gpr162,0.0,0,1,0
117257,D010300,Gpr176,0.0,0,1,0
23890,D010300,Gpr34,0.0,0,12,0
14763,D010300,Gpr37,0.0,0,17,0
171469,D010300,Gpr37l1,0.0,0,3,0
319197,D010300,Gpr4,0.0,0,1,0
684623,D010300,Gpr52,0.0,0,1,0
501177,D010300,Gpr55,0.0,0,2,0
140741,D010300,Gpr6,0.0,0,2,0
14608,D010300,Gpr83,0.0,0,1,0
64378,D010300,Gpr88,0.0,0,2,0
49045,D010300,Gprk2,0.0,0,1,0
76282,D010300,Gpt,0.0,0,1,0
108682,D010300,Gpt2,0.0,0,2,0
24404,D010300,Gpx1,0.0,0,15,0
64317,D010300,Gpx3,0.0,0,1,0
625249,D010300,Gpx4,0.0,0,14,0
69590,D010300,Gpx8,0.0,0,1,0
44873,D010300,Gr5a,0.0,0,1,0
360717,D010300,Gramd1c,0.0,0,1,0
14783,D010300,Grb10,0.0,0,2,0
81504,D010300,Grb2,0.0,0,2,0
50592,D010300,Gria1,0.0,0,18,0
29627;29628,D010300,Gria2,0.0,0,7,0
53623,D010300,Gria3,0.0,0,2,0
29629,D010300,Gria4,0.0,0,6,0
14805,D010300,Grik1,0.0,0,1,0
14806,D010300,Grik2,0.0,0,2,0
14807,D010300,Grik3,0.0,0,1,0
14810,D010300,Grin1,0.0,0,31,0
24409,D010300,Grin2a,0.0,0,19,0
24410,D010300,Grin2b,0.0,0,44,0
24411,D010300,Grin2c,0.0,0,5,0
14814,D010300,Grin2d,0.0,0,9,0
24013,D010300,Grk1,0.0,0,1,0
110355,D010300,Grk2,0.0,0,1,0
25372,D010300,Grk3,0.0,0,2,0
14773,D010300,Grk5,0.0,0,3,0
26385,D010300,Grk6,0.0,0,5,0
24414,D010300,Grm1,0.0,0,5,0
24415;24416,D010300,Grm2,0.0,0,8,0
108069,D010300,Grm3,0.0,0,4,0
24417,D010300,Grm4,0.0,0,8,0
24418,D010300,Grm5,0.0,0,41,0
81672,D010300,Grm7,0.0,0,2,0
60590,D010300,Grm8,0.0,0,10,0
14824,D010300,Grn,0.0,0,10,0
225642,D010300,Grp,0.0,0,4,0
37483,D010300,Grx1t,0.0,0,1,0
69146,D010300,Gsdmd,0.0,0,4,0
50686,D010300,Gsk3a,0.0,0,2,0
56637,D010300,Gsk3b,0.0,0,81,0
227753,D010300,Gsn,0.0,0,1,0
116686,D010300,Gsr,0.0,0,24,0
25458,D010300,Gss,0.0,0,1,0
48337,D010300,GstD4,0.0,0,1,0
38975,D010300,GstO1,0.0,0,1,0
38974,D010300,GstO2,0.0,0,2,0
36927,D010300,GstS1,0.0,0,15,0
24422,D010300,Gsta2,0.0,0,1,0
14860,D010300,Gsta4,0.0,0,4,0
14862,D010300,Gstm1,0.0,0,2,0
68312,D010300,Gstm7,0.0,0,1,0
309465,D010300,Gsto2,0.0,0,1,0
24426,D010300,Gstp1,0.0,0,1,0
14910,D010300,Gt(ROSA)26Sor,0.0,0,2,0
38413,D010300,Gtpx,0.0,0,2,0
54195,D010300,Gucy1b1,0.0,0,1,0
25206,D010300,Gucy1b2,0.0,0,1,0
